dx,dy,dz,B_pred,az_pred,el_pred,pm_x,pm_y,pm_z
0.004787777152831653,-0.007671394197305108,-0.002403430846640801,0.00014254171401262283,-0.693977415561676,-0.19973549246788025,-0.07058227396907779,-0.48531885893542104,-0.2710243598548832
0.004461469739131333,-0.007406517458621857,-0.0024901606057056674,0.00014195486437529325,-0.680061936378479,-0.2073376178741455,-0.0704864945408972,-0.4865548593071636,-0.2706783433557023
0.004124010974571713,-0.0070676372457612255,-0.002570666260106842,0.00014023104449734092,-0.6646011471748352,-0.21898770332336426,-0.07031465982311383,-0.4874862636882611,-0.27050706903319216
0.003776244330319058,-0.006658139537791207,-0.002644746587634858,0.00013756370753981173,-0.6459589004516602,-0.23384760320186615,-0.07006487247980075,-0.4881135999811661,-0.2705257694214381
0.0034190390418706385,-0.006182115900447897,-0.002712216426051184,0.0001342502946499735,-0.6228422522544861,-0.2511140704154968,-0.06972852101253624,-0.4884254542282306,-0.2707383310241658
0.0030532879364186536,-0.005644322604563136,-0.002772907135897391,0.00013032823335379362,-0.5957822799682617,-0.27065640687942505,-0.06930584177871078,-0.4884153157571323,-0.2711462901600781
0.0026799052012472374,-0.005050133102978567,-0.002826667022005975,0.00012584347859956324,-0.5654528141021729,-0.2923349142074585,-0.06880581584376348,-0.4880827525065814,-0.2717489450125877
0.002299824098740355,-0.004405484340781101,-0.002873361712659271,0.00012082654575351626,-0.5321708917617798,-0.3159424960613251,-0.06824255731741878,-0.487430022911743,-0.2725428073384661
0.0019139946337118558,-0.0037168174353100526,-0.002912874495448772,0.00011487618030514568,-0.5011528730392456,-0.33999043703079224,-0.0676559836009338,-0.4865121680708332,-0.27350776395397336
0.0015233811788882164,-0.0029910133186418883,-0.0029451066089953622,0.00010909070260822773,-0.4716273844242096,-0.3647158145904541,-0.06707650572360659,-0.48537120441106,-0.2746284329234556
0.0011289600644789376,-0.002235323985591407,-0.002969977489801336,0.00010358422878198326,-0.41548633575439453,-0.3885493278503418,-0.06639708198566407,-0.48377156952769146,-0.27587392239875264
0.000731717137859494,-0.00145730003417676,-0.0029874249736171836,0.00010463038051966578,-0.3929569125175476,-0.3997153043746948,-0.06574958991534703,-0.4821203995265724,-0.27709057813349464
0.00033264529946632393,-0.0006647152225399712,-0.0029974054508198384,0.00011187353811692446,-0.33097508549690247,-0.4048818349838257,-0.06496566214042569,-0.48003504279905873,-0.278216857534361
-6.725797893719251e-05,0.00013451120387480482,-0.002999893975414026,0.00010713096708059311,0.20056810975074768,-0.3970499038696289,-0.06387267206022057,-0.4725556264815519,-0.2791236179987946
-0.0004669931474206407,0.0009323936388039491,-0.0029948843273842596,0.00010725781612563878,0.9141582250595093,-0.39433807134628296,-0.06689016633791955,-0.45956760822059173,-0.27989229045507025
-0.000865561076240867,0.0017209599047025243,-0.002982389028241639,0.00010710363858379424,1.2064437866210938,-0.3786553740501404,-0.07226585437076372,-0.44653633702184903,-0.28039877130696184
-0.0012619655531459892,0.0024923309081070297,-0.0029624393097265945,0.00010959889914374799,1.3178181648254395,-0.3556932210922241,-0.07812527786231677,-0.43460782009689936,-0.280593730002593
-0.0016552157733871983,0.0032387993649327864,-0.0029350850357458026,0.00011363238445483148,1.3956080675125122,-0.33152148127555847,-0.08409845027671876,-0.4238356992696813,-0.28049902225257634
-0.0020443288162146534,0.003952906809108872,-0.0029003945777383825,0.00012098209117539227,1.4804292917251587,-0.3039052188396454,-0.09027556481084234,-0.41413151837013484,-0.2801087498611725
-0.0024283321016674345,0.004627518115105601,-0.002858454643782914,0.00012723595136776567,1.5472640991210938,-0.2805560231208801,-0.09645435922617762,-0.40547069982467454,-0.27950371258371065
-0.0028062658215169587,0.005255892789750313,-0.002809370061872389,0.00013200842658989131,1.6012595891952515,-0.2620728015899658,-0.10250043308934148,-0.3977933551342716,-0.27876293972820954
-0.0031771853382876816,0.005831752321007012,-0.0027532635178988277,0.00013607722939923406,1.6539345979690552,-0.24572525918483734,-0.10841919304136581,-0.39102320485003683,-0.27792592734552196
-0.0035401635463588195,0.006349342910793225,-0.002690275249002441,0.00013828666124027222,1.6983567476272583,-0.2336447536945343,-0.11413326098145743,-0.385085198210052,-0.2770520559387819
-0.003894293189245598,0.006803492965028519,-0.0026205626930518133,0.00013953723828308284,1.7439494132995605,-0.22376787662506104,-0.11967919559400814,-0.3799116706488063,-0.27617049920592746
-0.004238689127267947,0.007189664766493016,-0.0025443000951312243,0.00014026262215338647,1.7881311178207397,-0.21599918603897095,-0.125058314272552,-0.37543738584130454,-0.2753060242841134
-0.00457249054993875,0.007503999814197911,-0.0024616780720186824,0.000140506454044953,1.830414891242981,-0.21046972274780273,-0.13026496677793167,-0.3716009232145507,-0.2744820569483676
-0.004894863127541754,0.007743357376251893,-0.0023729031357432495,0.00014023070980329067,1.8713716268539429,-0.20695491135120392,-0.1352996688958551,-0.3683462375779697,-0.27371673485602954
-0.0052050010965213386,0.007905345871016004,-0.0022781971774125235,0.00013944189413450658,1.9153014421463013,-0.2046157717704773,-0.14020912957387177,-0.36563628058658126,-0.2730164609289273
-0.005502129273471793,0.00798834676299684,-0.00217779691260042,0.00013818670413456857,1.9604995250701904,-0.20393496751785278,-0.14501331393074682,-0.3634358485836791,-0.2723924200783729
-0.005785504992692097,0.007991530734718177,-0.0020719532896815228,0.00013645071885548532,2.0051162242889404,-0.20504562556743622,-0.14970826620932706,-0.3617065561188197,-0.27185598807886663
-0.006054419962463426,0.007914865972987054,-0.001960930862590836,0.00013415947614703327,2.049048900604248,-0.20833086967468262,-0.15428791775718986,-0.3604135022798596,-0.2714215471545873
-0.00630820203540956,0.0077591184867606905,-0.0018450071295767233,0.0001322972821071744,2.086512327194214,-0.21258191764354706,-0.15868982970435022,-0.3594891050879526,-0.2710878789466411
-0.006546216888515287,0.0075258444534381805,-0.0017244718395998057,0.0001298918214160949,2.1281027793884277,-0.21630892157554626,-0.1629673984201157,-0.35892661972637163,-0.27083685803171176
-0.006767869608603572,0.007217374670050346,-0.001599626268111463,0.0001266063190996647,2.1745853424072266,-0.22039681673049927,-0.16716988281090128,-0.3587314736681651,-0.27066265231030007
-0.006972606179308706,0.006836791264706244,-0.0014707824640220982,0.0001228056789841503,2.2212612628936768,-0.22583052515983582,-0.17129100833134217,-0.35888362708101357,-0.2705713497837148
-0.007159914865828668,0.006387896900987922,-0.0013382624697413784,0.00011938296665903181,2.268468141555786,-0.23163023591041565,-0.1753282401159463,-0.3593652698930714,-0.27055709276164197
-0.00732932749399564,0.005875176782992907,-0.0012023975162399265,0.00011589963105507195,2.324188709259033,-0.23866495490074158,-0.1793425376723577,-0.3602240729270787,-0.2706245875594553
-0.0074804206204675955,0.0053037538406574564,-0.0010635271951443934,0.00011242966866120696,2.440314531326294,-0.24944037199020386,-0.18376018981765826,-0.36195643514178416,-0.2708063188254514
-0.007612816591116128,0.004679337543134094,-0.000921998609935258,0.00010913878213614225,2.593250036239624,-0.2611859142780304,-0.1886313904046317,-0.36490401009316764,-0.2710992097566655
-0.007726184484965111,0.004008166851663077,-0.0007781655083688783,0.00010521267540752888,2.752315044403076,-0.275034636259079,-0.19368983430485484,-0.36911643128306804,-0.27151319376360566
-0.007820240941320776,0.003296947881934053,-0.0006323873982923391,9.859584679361433e-05,2.896975040435791,-0.292643666267395,-0.1985925231631384,-0.37438376145361957,-0.2720752791608997
-0.007894750868025893,0.0025527868987948172,-0.00048502864906105954,9.151706763077527e-05,3.008394479751587,-0.31770646572113037,-0.2030538373699393,-0.38025605713549854,-0.2728495926466076
-0.007949528029067716,0.0017831193128019674,-0.00033645758080516196,8.461799006909132e-05,3.099048137664795,-0.34383952617645264,-0.2069689767260646,-0.3864312366818515,-0.2738201624981875
-0.007984435510071036,0.0009956353880564938,-0.00018704554382097498,7.998266664799303e-05,3.134082317352295,-0.3686031103134155,-0.21032292111422873,-0.39225192026906747,-0.2749458018355644
-0.007999386060512807,0.00019820340362686212,-3.716599038867168e-05,8.10977362561971e-05,1.2499051094055176,-0.38509899377822876,-0.19894052018013791,-0.3871664729066445,-0.2761158209368689
-0.007994342311803024,-0.0006012089636944744,0.00011280645866392966,7.590383756905794e-05,-2.9501004219055176,-0.38698023557662964,-0.20298083074245432,-0.39504302295313243,-0.27716582846208526
-0.007969316870686725,-0.0013946142497838511,0.00026249695031834184,6.908604700583965e-05,-3.476128101348877,-0.391445517539978,-0.206114974260573,-0.39636136857986576,-0.27813817142636726
-0.007924372287733706,-0.0021740850112875534,0.00041153133630272447,6.737907824572176e-05,-3.518409013748169,-0.38870441913604736,-0.2087251403398748,-0.39708840923129024,-0.2789641715374426
-0.00785962090099466,-0.002931833034015427,0.0005595371082677273,6.659481732640415e-05,-3.480896234512329,-0.38400572538375854,-0.2111839536351614,-0.39810168686140573,-0.2796401292245114
-0.007775224555214567,-0.0036602871502025708,0.0007061443288633536,6.56520132906735e-05,-3.4298040866851807,-0.37948131561279297,-0.2135376565403877,-0.39951489347732444,-0.2801858469251681
-0.007671394197305108,-0.004352168887114958,0.0008509865563896788,6.400681741070002e-05,-3.379600763320923,-0.3757858872413635,-0.21576629278840015,-0.40128151619675434,-0.2806258884668021
-0.007548389349087251,-0.005000565191143068,0.0009937017607102635,6.21007930021733e-05,-3.3320279121398926,-0.37332355976104736,-0.21784790138288543,-0.40334002881369846,-0.28098631312478956
-0.007406517458621857,-0.0055989975007483496,0.0011339332281389432,5.974849045742303e-05,-3.287034749984741,-0.37232959270477295,-0.21976583181080572,-0.40563412973761653,-0.28129265633317047
-0.007246133131749636,-0.00614148647810866,0.0012713304530382846,5.8170699048787355e-05,-3.2419593334198,-0.371685266494751,-0.2215165564558306,-0.40814016451702256,-0.28155521538478134
-0.0070676372457612255,-0.00662261175268523,0.0014055500139011313,5.785567918792367e-05,-3.2332394123077393,-0.36953699588775635,-0.22307537140652642,-0.4104392605391242,-0.2817628390839619
-0.006871475947412736,-0.00703756607977336,0.0015362564317255223,5.714068538509309e-05,-3.233304500579834,-0.36896073818206787,-0.22444948669082213,-0.4124615350397114,-0.28193926015821175
-0.006658139537791207,-0.007382203372902459,0.0016631230085374846,5.666617653332651e-05,-3.2301435470581055,-0.36961305141448975,-0.2256590689454051,-0.4142757344798439,-0.28210162825242996
-0.006428161246817243,-0.007653080130161508,0.0017858326439658203,5.580074503086507e-05,-3.226820707321167,-0.37227892875671387,-0.22671538173699846,-0.41590930741761095,-0.28227358148689335
-0.006182115900447897,-0.007847489840531933,0.001904078627827904,5.4512289352715015e-05,-3.2235429286956787,-0.37702929973602295,-0.2276276485598278,-0.4173841148687332,-0.28247662432267123
-0.005920618483911155,-0.00796349002645102,0.0020175654067453976,5.279468314256519e-05,-3.220391273498535,-0.3838900923728943,-0.22840348001733266,-0.4187184655675174,-0.282729833270273
-0.005644322604563136,-0.007999921652405628,0.00212600932287378,5.042237171437591e-05,-3.216282367706299,-0.3930456042289734,-0.22904916873801537,-0.41994016566589254,-0.2830517948649758
-0.005353918858210091,-0.007956420705631913,0.0022291393228992314,4.710008215624839e-05,-3.2097275257110596,-0.40471845865249634,-0.22956950985669147,-0.4210895360050591,-0.2834609712405185
-0.005050133102978567,-0.007833421833210535,0.0023266976355307504,4.32063388871029e-05,-3.2025885581970215,-0.4185778498649597,-0.22996760350896303,-0.42218155491870174,-0.28396965414323105
-0.004733724645048075,-0.007632153999216712,0.0024184404157941474,3.875840047840029e-05,-3.194842576980591,-0.43456369638442993,-0.23024537812125878,-0.423229318967825,-0.28458756752595654
-0.004405484340781101,-0.007354628205317406,0.0025041383545174795,3.371773345861584e-05,-3.182655096054077,-0.45178353786468506,-0.23040959755512658,-0.4242840932210195,-0.28531333805133213
-0.004066232619994067,-0.007003617397507428,0.0025835772514845624,2.8172697057016194e-05,-3.169583797454834,-0.4709091782569885,-0.23045928863682827,-0.4253525897229522,-0.28615238878848226
-0.0037168174353100526,-0.0065826287597496634,0.0026565585508239583,2.1994157577864826e-05,-3.1882872581481934,-0.4911656975746155,-0.23038619739138405,-0.4261031118956347,-0.2871008551209037
-0.0033581121427188713,-0.006095868671352257,0.0027228998372952405,1.5570782124996185e-05,-3.2310688495635986,-0.5121910572052002,-0.23017402773969245,-0.42633382620338145,-0.2881511856946817
-0.0029910133186418883,-0.005548200678216979,0.0027824352922321076,9.66076913755387e-06,-3.2793447971343994,-0.5336837768554688,-0.22980711039806154,-0.42606497588372166,-0.28929333043520755
-0.0026164385189579253,-0.004945096897896266,0.0028350161080026824,4.229776095598936e-06,-3.3027169704437256,-0.5560036897659302,-0.22931558234963503,-0.42561730210573795,-0.29052174481385257
-0.002235323985591407,-0.004292583344003479,0.002880510859951098,-1.4614197425544262e-06,-3.3132550716400146,-0.5792176723480225,-0.2287218228470365,-0.4251450146996682,-0.2918317571973116
-0.0018486223063951311,-0.003597179716276799,0.002918805834890693,-7.027992978692055e-06,-3.323915958404541,-0.6026707291603088,-0.2280305913819311,-0.42465436461301115,-0.29321242938131886
-0.00145730003417676,-0.0028658342578946165,0.002949805315327754,-1.266293111257255e-05,-3.3044183254241943,-0.6241196990013123,-0.22731203200765507,-0.42443114842376994,-0.2946326207653635
-0.0010623352708201339,-0.0021058543309264077,0.002973431818705407,-1.2675824109464884e-05,-3.217820882797241,-0.6377310156822205,-0.22668403989401056,-0.4250579323451765,-0.2960109816401641
-0.0006647152225399712,-0.0013248334035864753,0.0029896262910696528,-1.4787743566557765e-05,-3.0810492038726807,-0.6490291357040405,-0.22606232755836875,-0.4268893643165217,-0.29732969864959347
-0.00026543373238045455,-0.0005305751788096055,0.002998348254673498,-1.5801313566043973e-05,-2.520528554916382,-0.6612412333488464,-0.22372088688980238,-0.433310312171557,-0.29860346905787427
0.00013451120387480482,0.00026898437776910777,0.0029995759091502455,-1.5493162209168077e-05,0.6664186716079712,-0.6685503125190735,-0.2069339558301174,-0.42791186480053217,-0.2997916865207736
0.0005341199321724508,0.0010658563313595518,0.002993306186003052,-8.047325536608696e-06,1.9047048091888428,-0.666606068611145,-0.2023919379356911,-0.4201493919896712,-0.30081945362900686
0.0009323936388039491,0.0018520786008123116,0.002979554756274578,-2.320128260180354e-06,1.932288646697998,-0.6624596118927002,-0.1986439996257315,-0.41337685410968794,-0.3016856986092417
0.0013283368469196577,0.002619795513101544,0.0029583559913775375,-4.798057489097118e-07,1.867842674255371,-0.6488904356956482,-0.19481165199848638,-0.4071322570718442,-0.30232215668459167
0.0017209599047025243,0.0033613362946131272,0.0029297628771840704,1.4441757230088115e-06,1.8018627166748047,-0.6350955963134766,-0.1908676783031356,-0.40138243356474196,-0.30275297522275973
0.002109281458982234,0.004069291714979002,0.0028938468815886535,3.304507117718458e-06,1.745831847190857,-0.6207698583602905,-0.18689730158363713,-0.39611921855290827,-0.30299645844130146
0.0024923309081070297,0.004736588117657796,0.002850697775875588,5.040565156377852e-06,1.6772572994232178,-0.6060672402381897,-0.18276783914448563,-0.3912975883047309,-0.303070066274687
0.002869150827942403,0.005356558097572819,0.0028004234103375355,8.004222763702273e-06,1.5944063663482666,-0.5872510671615601,-0.17834203563773035,-0.38687912908789013,-0.3029527325874194
0.0032387993649327864,0.0059230071196195895,0.002743149444705958,1.1925527360290289e-05,1.5132088661193848,-0.563205897808075,-0.17364799865325573,-0.38285152344344403,-0.3026134308962623
0.003600352590244941,0.0064302754124129675,0.0026790190340672303,1.6035221051424742e-05,1.432870626449585,-0.5403185486793518,-0.16870717578071906,-0.3792457485637628,-0.3020868066828198
0.003952906809108872,0.006873294518851975,0.0026081924710494747,2.0540435798466206e-05,1.3654286861419678,-0.5169958472251892,-0.1636645920086863,-0.3760534861007142,-0.3013877586879968
0.004295580819584094,0.0072476379384677015,0.0025308467851744773,2.56299099419266e-05,1.307724118232727,-0.4931145906448364,-0.1586211587723775,-0.37324994816352214,-0.3005280766138578
0.004627518115105601,0.007549565355552838,0.0024471753003760706,3.0473165679723024e-05,1.2509136199951172,-0.4712434411048889,-0.1535849019769585,-0.3708384258004713,-0.299544843627544
0.0049478890253041915,0.007776060011159808,0.0023573871517909833,3.513328556437045e-05,1.2286275625228882,-0.4535917639732361,-0.14890237387117075,-0.368705002619648,-0.298494766296891
0.005255892789750313,0.007924858845558963,0.002261706763029914,3.937313158530742e-05,1.2043453454971313,-0.4386690855026245,-0.14451525171190457,-0.36684585648998547,-0.29741319315185377
0.0055507595594381145,0.007994475109983343,0.0021603732852353806,4.3149455450475216e-05,1.1737782955169678,-0.42636579275131226,-0.14033079785490643,-0.36527477486818694,-0.29633071681018314
0.005831752321007012,0.007984213221730893,0.0020536399993284177,4.6449145884253085e-05,1.1369527578353882,-0.41673141717910767,-0.13627019130171117,-0.3640086846715894,-0.29527528394138824
0.0060981687388912895,0.007894175714196906,0.001941773682938171,4.926451947540045e-05,1.093970537185669,-0.4097871780395508,-0.1322689137387445,-0.36306774683815624,-0.2942720952538567
0.006349342910793225,0.0077252622123942195,0.0018250539435967638,5.1593277021311224e-05,1.0449988842010498,-0.40552669763565063,-0.12827705173980425,-0.3624751603103502,-0.29334352652203277
0.006584647032092044,0.007479160444197464,0.0017037725198660845,5.343837256077677e-05,0.9902795553207397,-0.4039158225059509,-0.12425964591631787,-0.36225651422111654,-0.292509061428044
0.006803492965028519,0.007158329377124027,0.0015782325521433137,5.505188892129809e-05,0.9321390986442566,-0.4042056202888489,-0.12021235501336636,-0.3624232443578685,-0.2917778497386917
0.0070053337087430615,0.006765974649143467,0.001448747824967811,5.658285226672888e-05,0.9036006331443787,-0.40348905324935913,-0.11640486149696228,-0.3627538747629252,-0.29112667404739295
0.007189664766493016,0.00630601653900253,0.001315641982723171,5.7893237681128085e-05,0.863102376461029,-0.403986394405365,-0.11271897540969532,-0.3633230778523488,-0.2905589904859699
0.007356025406631765,0.005783050796095809,0.0011792477206948222,5.9499492635950446e-05,0.7796190977096558,-0.40570563077926636,-0.10882372627424478,-0.36444119587135,-0.2900779179748702
0.007503999814197911,0.005202302721256935,0.0010399059535050775,6.088431109674275e-05,0.6919063925743103,-0.40886157751083374,-0.10477452068639934,-0.3661332615061217,-0.2896884783054838
0.007633218130236121,0.004569574957279898,0.0008979649630041186,6.26382534392178e-05,0.6128987669944763,-0.4102993607521057,-0.10070189610551034,-0.3682999569775095,-0.2893612020719788
0.007743357376251893,0.003891189510830385,0.0007537795277467646,6.577488966286182e-05,0.5181159377098083,-0.41190338134765625,-0.09657979660295636,-0.37106864204866963,-0.2890904023792214
0.0078341422614896,0.0031739245850448965,0.000607710036230833,6.859308632556349e-05,0.4102199375629425,-0.4093036651611328,-0.09242359220872415,-0.37453414349011904,-0.2888242102098464
0.007905345871016004,0.002424946853965618,0.00046012158611359307,6.906386988703161e-05,0.2835402190685272,-0.39776450395584106,-0.08825328550107334,-0.37884683525497875,-0.28846579759504587
