dx,dy,dz,B_pred,az_pred,el_pred,pm_x,pm_y,pm_z,act_x,act_y,act_z
0.0,0.0,0.003,0.00011005599662894383,0.1552855372428894,0.2560328543186188,-0.06238758586964556,-0.4338694393704167,-0.20990703666924432,0.0,0.0,0.0
0.00039983335416542663,0.0007986673331746252,0.002996250781184899,6.999332981649786e-05,1.6089365482330322,0.0852254331111908,-0.0726219887417758,-0.42243044961711146,-0.21349066136048475,0.0,0.0,0.0
0.0007986673331746252,0.0015893546463604897,0.0029850124958340774,4.412815906107426e-05,2.347527265548706,-0.06894093006849289,-0.08936540267573018,-0.4156884750530971,-0.21844615208210105,0.0,0.0,0.0
0.001195505059788794,0.0023641616532907167,0.002966313233808127,4.2473257053643465e-05,2.6077396869659424,-0.09296377003192902,-0.10594644190302227,-0.41215237458853565,-0.22308712395471017,0.0,0.0,0.0
0.0015893546463604897,0.0031153467384692044,0.002940199733523725,4.369945963844657e-05,2.6936633586883545,-0.10769160091876984,-0.12099392242765171,-0.4099305745397718,-0.22734262676775477,0.0,0.0,0.0
0.0019792316740361833,0.003835404308833624,0.002906737265131934,4.66431665699929e-05,2.7164907455444336,-0.09010424464941025,-0.13436647486521106,-0.4082076404877246,-0.23088270530162375,0.0,0.0,0.0
0.0023641616532907167,0.004517139787160284,0.002866009467376818,4.814333806280047e-05,2.7075960636138916,-0.07776176929473877,-0.14610214066315313,-0.4065921383912946,-0.23385407672005817,0.0,0.0,0.0
0.002743182459643611,0.005153741497901529,0.0028181181385421366,4.990570596419275e-05,2.697080373764038,-0.06898413598537445,-0.15638415995115207,-0.40505624230698656,-0.23636646190617125,0.0,0.0,0.0
0.0031153467384692044,0.005738848727196182,0.0027631829820086553,5.1331386202946305e-05,2.701476812362671,-0.06365343928337097,-0.16545804111518242,-0.4037492703060609,-0.23851512889738555,0.0,0.0,0.0
0.003479724272889842,0.006266615277019868,0.002701341307058031,5.184923065826297e-05,2.7025723457336426,-0.06370188295841217,-0.1734484674174907,-0.4026107260135965,-0.2404065214919156,0.0,0.0,0.0
0.003835404308833624,0.0067317678784631725,0.0026327476856711184,5.252694245427847e-05,2.706692695617676,-0.06497053802013397,-0.18049953675023384,-0.40165279904980206,-0.2420857595296918,-0.18726079022568332,-0.4850296359975431,-0.2583796342758228
0.004181497831445274,0.007129658880491483,0.0025575735661785173,5.310949927661568e-05,2.7098822593688965,-0.0669037401676178,-0.18671875988587563,-0.40084424452051515,-0.24358605831313598,-0.18726079022568332,-0.4850296359975431,-0.2583796342758228
0.004517139787160284,0.007456312687737812,0.0024760068447290348,5.330537533154711e-05,2.7060065269470215,-0.06952744722366333,-0.19217076815268302,-0.4000925427118915,-0.2449369472109568,-0.18726079022568332,-0.4850296359975431,-0.2583796342758228
0.0048414912458883165,0.007708465483337544,0.0023882513956471675,5.3376446885522455e-05,2.6950578689575195,-0.07271827757358551,-0.19691158955857332,-0.3993166311129728,-0.24616296775707996,-0.18726079022568332,-0.4850296359975431,-0.2583796342758228
0.005153741497901529,0.007883597839907682,0.002294526561853465,5.3402989578898996e-05,2.6793248653411865,-0.0758238434791565,-0.20100051805128974,-0.3984700733253327,-0.2472781007745376,-0.18726079022568332,-0.4850296359975431,-0.2583796342758228
0.005453110080186673,0.007979959892832436,0.0021950666066214626,5.330317799234763e-05,2.6570017337799072,-0.07873301208019257,-0.2044777115658021,-0.39749454593423056,-0.24829335350659812,-0.18726079022568332,-0.4850296359975431,-0.2583796342758228
